,placeUrl,title,rating,reviewCount,category,attributes,address,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,info,imgUrl,isClaimed,latitude,longitude,timestamp
206,https://www.google.com/maps/place/Babylon/data=!4m7!3m6!1s0x135415bc752b4237:0xd8e38d048c4cccdd!8m2!3d42.00213!4d21.4263977!16s%2Fg%2F11rxnctxnq!19sChIJN0IrdbwVVBMR3cxMjASN49g,Babylon,4.2,5,Cocktail bar,,"MK, Leninova br. 5/1, Skopje 1000, North Macedonia",business.site,+389 71 827 278,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3wA2Mh7EsgdJqtWJZACafA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.55505&pitch=0&thumbfov=100,FALSE,42.0021875,21.4264375,2022-11-10T12:01:25.799Z
207,https://www.google.com/maps/place/Galerija+8+Papilon+Bar/data=!4m7!3m6!1s0x135415b8bad5eb0f:0xf153f5131f1d0e10!8m2!3d42.001639!4d21.4369391!16s%2Fg%2F11fmb6rwzj!19sChIJD-vVurgVVBMREA4dHxP1U_E,Galerija 8 Papilon Bar,4.4,7,Bar,,"2C2P+MQ4, Salih Asim, Skopje 1000, North Macedonia",,,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipPtnGvK0QXj2HCIHU-TYFcKcR8lf_bL9rymzQwO=w408-h544-k-no,FALSE,,,2022-11-10T12:01:28.658Z
208,https://www.google.com/maps/place/Coffee+Bar+Philharmony/data=!4m7!3m6!1s0x13541582e06c8eeb:0x2b2978f7344b8044!8m2!3d41.9978328!4d21.4356368!16s%2Fg%2F11swycfyxk!19sChIJ645s4IIVVBMRRIBLNPd4KSs,Coffee Bar Philharmony,4.5,45,Bar,,"MK, Crvena Skopska Opstina бр. 10, Skopje 1000, North Macedonia",,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOasayI3it-BZUMxQ8xDsBio_ffi8jm_GtgBGGn=w533-h240-k-no,FALSE,41.9978125,21.4356875,2022-11-10T12:01:32.415Z
209,https://www.google.com/maps/place/Coffee+%E2%80%9ELa+Fe%E2%80%9C/data=!4m7!3m6!1s0x135415bd0373f223:0x3c5bdc7bbad9fab1!8m2!3d41.9949625!4d21.4245425!16s%2Fg%2F11r_fb5ts0!19sChIJI_JzA70VVBMRsfrZunvcWzw,Coffee „La Fe“,4.2,16,Bar,,"Blvd. Saint Clement of Ohrid, Skopje 1000, North Macedonia",,+389 76 473 749,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipOCsYS3zCZE8W8cfauxCR4wO3DSvYgdwXk-zl4-=w426-h240-k-no,TRUE,41.9949375,21.4245625,2022-11-10T12:01:36.580Z
210,https://www.google.com/maps/place/Pub+Porta/data=!4m7!3m6!1s0x1354144b7fe0e6dd:0x40c04af622606161!8m2!3d41.9981613!4d21.4239463!16s%2Fg%2F1ptyj2nt6!19sChIJ3ebgf0sUVBMRYWFgIvZKwEA,Pub Porta,4.6,190,Bar,·  Dine-in  ·  Takeaway  ·  No-contact delivery,"Bul. Partizanski Odredi 21/A2-1 MK, Skopje 1000, North Macedonia",https://www.facebook.com/pages/Pub-Porta/84589623698,+389 71 768 010,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipNhdLGZayzAB0TJ1hlTXRBgiTuHf37MfkMCwTZf=w408-h544-k-no,TRUE,41.9981875,21.4239375,2022-11-10T12:01:40.807Z
211,https://www.google.com/maps/place/Tribeca+Restaurant+%26+Bar/data=!4m7!3m6!1s0x135415171f2fc8d5:0x4c657d625b3de217!8m2!3d42.0073839!4d21.4114506!16s%2Fg%2F11hf36vqxh!19sChIJ1cgvHxcVVBMRF-I9W2J9ZUw,Tribeca Restaurant & Bar,4.5,659,Restaurant,·  Dine-in  ·  Takeaway  ·  Delivery,"Public Enterprise ""Parks and Greenery"", Boulevard Ilinden 1000, Skopje 1000, North Macedonia",https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Ftribecamk%2F%3Ftsid%3D0.15668931957422938%26source%3Dresult&refsrc=deprecated&_rdr,+389 70 303 413,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipPDSPDUyaAQWK7UzsCFMQHBdmQSCgNDyr74sNhh=w408-h544-k-no,TRUE,42.0074375,21.4114375,2022-11-10T12:01:45.838Z
212,https://www.google.com/maps/place/%D0%93%D0%BB%D1%83%D0%B2%D0%BE+%D0%9A%D1%83%D1%87%D0%B5%2FDeaf+Dog/data=!4m7!3m6!1s0x13541525cf27868f:0x1f49df70c6f48050!8m2!3d42.0016571!4d21.4260898!16s%2Fg%2F11ns56zgr6!19sChIJj4YnzyUVVBMRUID0xnDfSR8,Глуво Куче/Deaf Dog,4.7,364,Beer garden,·  Dine-in  ·  Delivery,"MK, Risto Shishkov 25, 1000, North Macedonia",https://www.facebook.com/gluvokuche/,+389 71 721 545,9AM–11:50PM,9AM–11:50PM,9AM–11:50PM,9AM–11:50PM,9AM–12:50AM,9AM–12AM,4–11:50PM,Open now,,https://lh5.googleusercontent.com/p/AF1QipPjYQTXbyWcEceqxv1WtPJ7ofZhkAfMDHf78gqa=w408-h612-k-no,TRUE,42.0016875,21.4260625,2022-11-10T12:01:50.736Z
213,https://www.google.com/maps/place/Black+Shisha/data=!4m7!3m6!1s0x135415dafc57633d:0x2500e7cdebc19e94!8m2!3d42.000289!4d21.4160231!16s%2Fg%2F11p5_dn6f8!19sChIJPWNX_NoVVBMRlJ7B683nACU,Black Shisha,5,3,Bar,,"Blvd. Partizanski Odredi 34a, Skopje 1000, North Macedonia",,,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIeYWR5-of0IarZbD5YQoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.98237&pitch=0&thumbfov=100,FALSE,42.0003125,21.4160625,2022-11-10T12:01:54.836Z
214,https://www.google.com/maps/place/Temov+brewery/data=!4m7!3m6!1s0x135415ae258e1b2d:0x35e2142ed1f5e1f1!8m2!3d42.0003971!4d21.4356265!16s%2Fg%2F1ty83r73!19sChIJLRuOJa4VVBMR8eH10S4U4jU,Temov brewery,4.3,940,Brewpub,·  Dine-in,"Samoilova, Skopje 1000, North Macedonia",,+389 75 235 782,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipNWVEOsHQrock5hGfdSq9oCoeIy4VoY3AGLrl7K=w408-h306-k-no,TRUE,42.0004375,21.4356875,2022-11-10T12:01:58.793Z
215,"https://www.google.com/maps/place/Caffe+Bar+Arben+Bajrami/@42.01395,21.4380374,17z/data=!3m1!4b1!4m6!3m5!1s0x13541536ee5cff07:0x5648047251a79838!8m2!3d42.01395!4d21.4380374!16s%2Fg%2F11thy97_5m",Caffe Bar Arben Bajrami,5,1,Bar,,"2C7Q+H6F, John Kennedy, Skopje 1000, North Macedonia",,+389 71 852 845,,,,,,,,,,,FALSE,,,2022-11-10T12:02:03.307Z
216,https://www.google.com/maps/place/Vinyl+Coffee+Bar/data=!4m7!3m6!1s0x1354146a29cc45ed:0x2ce0d1dfd6087df8!8m2!3d42.0051043!4d21.423496!16s%2Fg%2F11c1wywff5!19sChIJ7UXMKWoUVBMR-H0I1t_R4Cw,Vinyl Coffee Bar,4.5,376,Cafe,·  Takeaway  ·  Dine-in  ·  Delivery,"Park Ezerce, Skopje 1000, North Macedonia",https://vinylcafe.business.site/,+389 70 685 816,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,10AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOXh2Wl4TWySeyOA7F3z7pvom2DZJDp2jxfBOh3=w408-h408-k-no,TRUE,42.0050625,21.4234375,2022-11-10T12:02:07.642Z
217,https://www.google.com/maps/place/Restorant+Bar+Gypsy/data=!4m7!3m6!1s0x135415b1d7599605:0x91220108a4808b26!8m2!3d42.0000282!4d21.4357262!16s%2Fg%2F1ptw2qsbz!19sChIJBZZZ17EVVBMRJouApAgBIpE,Restorant Bar Gypsy,,,Restaurant,·  Dine-in,"Arhiepiskop Angelari no. 24, 1000 Skopje - Macedonia, Arhiepiskop Angelarij, Skopje 1000, North Macedonia",,+389 75 600 906,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_X5PkiuBiLwgQsFtCwj9Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.47766&pitch=0&thumbfov=100,FALSE,42.0000625,21.4356875,2022-11-10T12:02:11.383Z
218,https://www.google.com/maps/place/Bistro+%E2%80%9EKomedija%E2%80%9C/data=!4m7!3m6!1s0x13541506afdf4989:0x904e1f844d1aa52!8m2!3d41.9945286!4d21.4254035!16s%2Fg%2F11p14wywzn!19sChIJiUnfrwYVVBMRUqrRRPjhBAk,Bistro „Komedija“,4.4,210,Bar,·  Delivery,"MK, Blvd. Saint Clement of Ohrid 31, Skopje 1000, North Macedonia",https://www.instagram.com/bistro.komedija/?utm_medium=copy_link,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,9AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipMvyO3O10XqBdVm9ru-dELjBdG4alztWg4Bw7xk=w408-h510-k-no,TRUE,41.9945625,21.4254375,2022-11-10T12:02:15.997Z
219,https://www.google.com/maps/place/Sugar+Cube+corner/data=!4m7!3m6!1s0x1354157d6db38ad1:0x1413a8790f4003c3!8m2!3d41.9921461!4d21.4457576!16s%2Fg%2F11j6b_3jt6!19sChIJ0YqzbX0VVBMRwwNAD3moExQ,Sugar Cube corner,4.5,12,Bar,,"Петричка, Skopje 1000, North Macedonia",https://sugar-cube-corner.business.site/?utm_source=gmb&utm_medium=referral,+389 75 446 862,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipP6CkBReq4Gy7k0HK1nMvfEG8lYGkEgFjh45JQj=w408-h306-k-no,TRUE,41.9921875,21.4458125,2022-11-10T12:02:20.192Z
220,https://www.google.com/maps/place/oui/data=!3m1!4b1!4m6!3m5!1s0x135415db859ed699:0xbefaeb7d1669c5aa!8m2!3d42.000645!4d21.425027!16s%2Fg%2F11thw4nt82,oui,,,Bar,,"Orce Nikolov 90, Skopje 1000, North Macedonia",,,8AM–4PM,8AM–4PM,8AM–4PM,8AM–4PM,8AM–4PM,10AM–6PM,Closed,Open now,,,TRUE,42.0006875,21.4250625,2022-11-10T12:02:25.767Z
221,https://www.google.com/maps/place/PASTEUR+Coffee+%26+Music+Laboratory/data=!4m7!3m6!1s0x135415b53f10f227:0x5b42deeea27a2b4f!8m2!3d41.9934598!4d21.4288323!16s%2Fg%2F11c52rp3ld!19sChIJJ_IQP7UVVBMRTyt6ou7eQls,PASTEUR Coffee & Music Laboratory,4.8,36,Bar,,"Todor Aleksandrov Parking Garage, Vasil Glavinov, Skopje 1000, North Macedonia",,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipNBSjCKCTNTcvDUmpfRKtbLRrexF89D95LMUW6L=w408-h544-k-no,FALSE,41.9934375,21.4288125,2022-11-10T12:02:30.284Z
222,"https://www.google.com/maps/place/PUBLIC+LAB+caffe+bar/@41.9950867,21.4219123,17z/data=!3m1!4b1!4m6!3m5!1s0x1354153b95a24d4f:0xff5186834715b35!8m2!3d41.9950833!4d21.421913!16s%2Fg%2F11jz20pxnn",PUBLIC LAB caffe bar,,,Bar,,"Mitropolit Teodosij Gologanov 32, Skopje 1000, North Macedonia",,,,,,,,,,,,,FALSE,41.9950625,21.4219375,2022-11-10T12:02:35.915Z
223,https://www.google.com/maps/place/Dino's+lounge%26shisha/data=!4m7!3m6!1s0x135415b38fa17259:0x57120e3a687b80c9!8m2!3d42.0005593!4d21.4147596!16s%2Fg%2F11flxpf3zx!19sChIJWXKhj7MVVBMRyYB7aDoOElc,Dino's lounge&shisha,4.7,14,Lounge,,"Bulevar Partizanski Odredi 40, Skopje 1000, 1000, North Macedonia",,+389 71 494 949,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,9AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipPEDsQpZtQimNzAeEPnxrX_U2MDvxFKMgHZjZZ0=w408-h306-k-no,FALSE,42.0005625,21.4148125,2022-11-10T12:02:39.887Z
224,https://www.google.com/maps/place/Donut+Bar/data=!4m7!3m6!1s0x135415794f18c169:0xe5aae613fbb29971!8m2!3d42.0032312!4d21.4168999!16s%2Fg%2F11fmnhlshm!19sChIJacEYT3kVVBMRcZmy-xPmquU,Donut Bar,4.7,104,Bar,·  Takeaway,"Orce Nikolov 1000, Skopje 1000, North Macedonia",donutbar.com.mk,+389 71 272 868,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,10AM–8:30PM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipM0n_Wt1EUBqRJqbG2fnUz_GvGnoJh_FjI69vIA=w408-h408-k-no,TRUE,42.0031875,21.4169375,2022-11-10T12:03:05.642Z
225,https://www.google.com/maps/place/Lounge+Bar+%26+Night+Club+Aliens/data=!4m7!3m6!1s0x1354146e0208f60f:0x8be42620b36368b!8m2!3d42.0044598!4d21.3918286!16s%2Fg%2F11g7z5kbgz!19sChIJD_YIAm4UVBMRizY2C2JCvgg,Lounge Bar & Night Club Aliens,4.8,8,Lounge,,"293R+QPP, Skopje 1000, North Macedonia",,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,10AM–8PM,Open now,,https://lh5.googleusercontent.com/p/AF1QipME_NZRRXHGAc8jW20yE4pkGGiOXE-TFOj7lVeW=w408-h725-k-no,FALSE,,,2022-11-10T12:03:09.162Z
226,https://www.google.com/maps/place/Concept+37/data=!4m7!3m6!1s0x135414467d4dd1b5:0xd5829ff8bd5b15df!8m2!3d41.9994736!4d21.4127166!16s%2Fg%2F12lk5wqhz!19sChIJtdFNfUYUVBMR3xVbvfifgtU,Concept 37,4.5,440,Bar,·  Delivery,"Franklin Ruzvelt 37, Skopje 1000, North Macedonia",https://www.facebook.com/C37.mk,+389 77 624 304,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOU5J3vFMaO-FupT-I0rsifZOe4EEbBn-_lmIvo=w408-h544-k-no,FALSE,41.9994375,21.4126875,2022-11-10T12:03:13.241Z
227,https://www.google.com/maps/place/%D0%A8%D0%B0%D1%82%D0%BE%D1%80/data=!4m7!3m6!1s0x135415fd6d25d7e3:0x81befe79c14d0582!8m2!3d42.0063519!4d21.395306!16s%2Fg%2F11s64j77gq!19sChIJ49clbf0VVBMRggVNwXn-voE,Шатор,5,,Bar,,"294W+G4V, Radika, Skopje 1000, North Macedonia",https://sportlife.com.mk/,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejSkZcaRP0-4SsC9UW3Qcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.395885&pitch=0&thumbfov=100,FALSE,,,2022-11-10T12:03:16.358Z
228,https://www.google.com/maps/place/La+Mer+Coffee+%26+Wine+bar/data=!4m7!3m6!1s0x1354157dbd29d85f:0x886530ae4d9fbf94!8m2!3d41.99755!4d21.4295528!16s%2Fg%2F11pv2z20fk!19sChIJX9gpvX0VVBMRlL-fTa4wZYg,La Mer Coffee & Wine bar,4.9,8,Bar,·  Dine-in,"MK, Orce Nikolov 20-9, Skopje 1000, North Macedonia",,+389 78 268 598,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipNN81BonqhcykauDSgXQcC6aau3nDLzp7hNfSHF=w408-h408-k-no,TRUE,41.9975625,21.4295625,2022-11-10T12:03:20.118Z
229,https://www.google.com/maps/place/Custom+pub/data=!4m7!3m6!1s0x135415b4a8e63585:0x13e0e44225e806e5!8m2!3d41.9968009!4d21.4283381!16s%2Fg%2F1vx70qq8!19sChIJhTXmqLQVVBMR5QboJULk4BM,Custom pub,4.6,418,Cafe,·  Dine-in  ·  Delivery,"MK, Boulevard VMRO, Skopje 1000, North Macedonia",,+389 71 394 941,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,10AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipPlqWlFSGm4NzCwFTmANbC9AHWvsBOPYN8Apg7g=w426-h240-k-no,TRUE,41.9968125,21.4283125,2022-11-10T12:03:24.255Z
230,https://www.google.com/maps/place/Lobby+Lounge+Bar/data=!4m7!3m6!1s0x13541509953da84f:0x7928f5282e90e533!8m2!3d42.0093764!4d21.4441119!16s%2Fg%2F11g6qjwrd_!19sChIJT6g9lQkVVBMRM-WQLij1KHk,Lobby Lounge Bar,3.9,16,Bar,,"2C5V+QJ5, Skopje 1000, North Macedonia",,+389 71 986 496,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipMkN05MVALbOedurJF5Qn70u8R_MhDjM1CCMSc_=w598-h240-k-no,FALSE,,,2022-11-10T12:03:27.015Z
231,https://www.google.com/maps/place/Restaurant+%E2%80%9EDistrikt%E2%80%9C/data=!4m7!3m6!1s0x135415b4874fe36f:0xa3eac416fbbba096!8m2!3d41.996178!4d21.430379!16s%2Fg%2F11c37_05h8!19sChIJb-NPh7QVVBMRlqC7-xbE6qM,Restaurant „Distrikt“,4.5,772,Restaurant,·  Dine-in  ·  Takeaway  ·  Delivery,"Plostad Makedonija 7, Skopje 1000, North Macedonia",,+389 71 238 522,7AM–12AM,7AM–12AM,7AM–12AM,7AM–12AM,7AM–1AM,7:30AM–1AM,7AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipP-rrzrIWwiwLxzvRlYeU67wyVZFgh1babYsdc1=w408-h272-k-no,TRUE,41.9961875,21.4304375,2022-11-10T12:03:31.331Z
232,https://www.google.com/maps/place/INSIDE+BAR/data=!4m7!3m6!1s0x13541517053ff3a5:0x2abb7db34bcb5e63!8m2!3d41.9950766!4d21.4219263!16s%2Fg%2F11q3mky2ym!19sChIJpfM_BRcVVBMRY17LS7N9uyo,INSIDE BAR,4.4,8,Bar,,"Mitropolit Teodosij Gologanov 34a, Skopje 1000, North Macedonia",https://www.instagram.com/inside__bar/?utm_medium=copy_link,+389 76 915 575,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–1AM,10AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipNXKUOqWApUpHNbfzY7xx-CM2Arj-sL3SDZKQoD=w408-h601-k-no,TRUE,41.9950625,21.4219375,2022-11-10T12:03:35.541Z
233,https://www.google.com/maps/place/Three+Kitchen+%26+Bar/data=!4m7!3m6!1s0x135415a389a70a8f:0xb2f9b5bdde73d811!8m2!3d41.9906709!4d21.4252861!16s%2Fg%2F11fjyvv3s6!19sChIJjwqniaMVVBMREdhz3r21-bI,Three Kitchen & Bar,4.3,418,Restaurant,·  Dine-in  ·  Takeaway,"50-та Дивизија 25, Skopje 1000, North Macedonia",https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Fthreekitchenbar%2F&refsrc=deprecated&_rdr,+389 70 282 788,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipMlocjiMEUx8I1wwiQWpOjaTCT8tEzgfY85QZIh=w408-h306-k-no,FALSE,41.9906875,21.4253125,2022-11-10T12:03:39.719Z
234,https://www.google.com/maps/place/%D0%92%D0%B8%D0%BD%D1%81%D0%BA%D0%B8+%D0%B1%D0%B0%D1%80+%D0%9B%D0%B0+%D0%91%D0%B0%D1%80%D0%B1%D0%B0+%D0%9F%D1%80%D0%BE%D1%81%D1%86%D0%B8%D1%83%D1%82%D0%B5%D1%80%D0%B8%D0%B0+%2F+La+Barba+Prosciutteria+Wine+Bar/data=!4m7!3m6!1s0x1354159b352f1de9:0x9cdc2642180a5987!8m2!3d42.0059678!4d21.4154622!16s%2Fg%2F11j10yj4nt!19sChIJ6R0vNZsVVBMRh1kKGEIm3Jw,Вински бар Ла Барба Просциутериа / La Barba Prosciutteria Wine Bar,4.8,25,Wine bar,·  Dine-in,"MK, Boulevard Ilinden 93/lokal 1, Skopje 1000, North Macedonia",,+389 72 600 604,12PM–12AM,12PM–12AM,12PM–12AM,12PM–12AM,12PM–1AM,12PM–1AM,12–11PM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOv31ThyTqHfvkEZHoByvw9RK1B93z5PCBpbXtt=w408-h272-k-no,TRUE,42.0059375,21.4154375,2022-11-10T12:03:43.764Z
235,https://www.google.com/maps/place/Craft+Brewery+Temov+@+Kolektiv/data=!4m7!3m6!1s0x135415b46d7a26b1:0x4d5bc15aeef7f858!8m2!3d41.995749!4d21.4320785!16s%2Fg%2F11c7hfwhml!19sChIJsSZ6bbQVVBMRWPj37lrBW00,Craft Brewery Temov @ Kolektiv,4.3,89,Bar,·  Delivery,"11th October, No1, Skopje 1000, North Macedonia",https://kolektiv-food-brewery-temov.business.site/,+389 2 321 3099,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,Closed,8AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipNAoAJ2qgZHf4om4CbBkOeTfXjbgRY_l1VSXZym=w408-h272-k-no,TRUE,41.9956875,21.4320625,2022-11-10T12:03:48.021Z
236,https://www.google.com/maps/place/Stanica+%E2%80%9EKarposh%E2%80%9C/data=!4m7!3m6!1s0x13541519f355b8c7:0xc516b22c891371f!8m2!3d42.0078431!4d21.3993084!16s%2Fg%2F11s3zp6fkn!19sChIJx7hV8xkVVBMRHzeRyCJrUQw,Stanica „Karposh“,5,1,Bar,,"Boulevard Ilinden 144, Skopje 1000, North Macedonia",,+389 70 556 508,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,9AM–1AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOxX3emM4ODOByw1jSPfrbLqQaqFBS8w0Ze53Uq=w408-h306-k-no,FALSE,42.0078125,21.3993125,2022-11-10T12:03:52.161Z
237,https://www.google.com/maps/place/Hellthy+Smoothie+Bar/data=!4m7!3m6!1s0x1354144d05d9d831:0x6ee6822c06607ca1!8m2!3d42.000569!4d21.4250496!16s%2Fg%2F11cmjzmcpr!19sChIJMdjZBU0UVBMRoXxgBiyC5m4,Hellthy Smoothie Bar,4.3,10,Bar,·  Takeaway,"Орце Николов бр. 90, North Macedonia",,+389 2 310 7852,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,9AM–2PM,Closed,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xqrgn9J5tDUN9hoDdVPg-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.66376&pitch=0&thumbfov=100,FALSE,42.0005625,21.4250625,2022-11-10T12:03:56.056Z
238,https://www.google.com/maps/place/Brick+Eat+Restaurant+%26+Bar/data=!4m7!3m6!1s0x1354145357563573:0x15d88d4ed9456a42!8m2!3d42.006494!4d21.426849!16s%2Fg%2F11bwgwgf86!19sChIJczVWV1MUVBMRQmpF2U6N2BU,Brick Eat Restaurant & Bar,4.2,362,Restaurant,·  Dine-in  ·  Takeaway  ·  No-contact delivery,"Kej 13. Noemvri, Skopje 1000, North Macedonia",https://parkhotel.mk/brick-eat/,+389 76 220 858,9AM–1AM,9AM–1AM,9AM–1AM,9AM–1AM,9AM–1AM,9AM–1AM,9AM–1AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOVzznqR8EUKsKOjJd1bdgGyT2Mv2Ptv6xWvsAR=w408-h543-k-no,TRUE,42.0064375,21.4268125,2022-11-10T12:04:00.780Z
239,https://www.google.com/maps/place/Groovelyn/data=!4m7!3m6!1s0x1354159e42d5634f:0x48362a8efb0dfbfe!8m2!3d41.9735508!4d21.4375199!16s%2Fg%2F11t31ybc79!19sChIJT2PVQp4VVBMR_vsN-44qNkg,Groovelyn,5,14,Bar,,"XCFP+CXH, Mariovska, Skopje 1000, North Macedonia",,+389 72 209 606,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–1AM,10AM–1AM,10AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipOxj-ntcN9TPQGHrh8KXWLHmTRfrA-xXRYnlQeU=w426-h240-k-no,TRUE,,,2022-11-10T12:04:03.665Z
240,https://www.google.com/maps/place/Skara+Bar/data=!4m7!3m6!1s0x1354146d786207ab:0xf6c4279fbf0fc3e7!8m2!3d42.0016434!4d21.3923802!16s%2Fg%2F11b6t1shdm!19sChIJqwdieG0UVBMR58MPv58nxPY,Skara Bar,4.5,809,Restaurant,·  Dine-in  ·  Takeaway,"Varsavska 70, Skopje 1000, North Macedonia",http://www.skarabar.mk/,+389 75 727 110,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,12–8PM,Open now,,https://lh5.googleusercontent.com/p/AF1QipO9iEnLKiQvbNm4H6agoFtOURdPuSCAHG09Wze0=w408-h544-k-no,FALSE,42.0016875,21.3924375,2022-11-10T12:04:09.042Z
241,https://www.google.com/maps/place/The+Hut/data=!4m7!3m6!1s0x13541580a74334c3:0x340d4c5415add257!8m2!3d41.988127!4d21.4277975!16s%2Fg%2F11sx3fywx3!19sChIJwzRDp4AVVBMRV9KtFVRMDTQ,The Hut,4.9,14,Bar,,"Ul, Dimche Mirchev 4, Skopje 1000, North Macedonia",,+389 71 277 297,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,8AM–12AM,Open now,,https://lh5.googleusercontent.com/p/AF1QipP53EpXNVNOKeZ8tYlC-yq0Y16-U5Rb6Pe1CbtU=w408-h306-k-no,FALSE,41.9881875,21.4278125,2022-11-10T12:04:13.415Z
242,https://www.google.com/maps/place/Sterna+Cafe/data=!4m7!3m6!1s0x135415687d475e01:0xf327101db724c2d4!8m2!3d41.9938011!4d21.4166185!16s%2Fg%2F11s_sm62sg!19sChIJAV5HfWgVVBMR1MIktx0QJ_M,Sterna Cafe,5,3,Bar,,"Naroden Front 19a, Skopje 1000, North Macedonia",,+389 70 223 843,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipO3GflIo4Hu45HF-O1AVdmRcm9H7SSZuUv52Hmq=w408-h544-k-no,TRUE,41.9938125,21.4165625,2022-11-10T12:04:17.043Z
